platformId,gameId
KR,5000196957
NA1,3790195706
EUN1,2724504774
EUW1,5066408476
KR,5000315192
NA1,3790252223
EUN1,2724581095
EUW1,5068344859
KR,5000462615
EUN1,2724575442
EUW1,5069443410
KR,5000540717
EUN1,2724744050
EUW1,5071671578
KR,5001809555
EUN1,2724771912
EUW1,5071962162
KR,5001943358
EUN1,2724869240
EUW1,5073789237
KR,5002031150
EUN1,2724862921
EUW1,5074320083
KR,5002740796
EUN1,2724910410
EUW1,5076425648
KR,5003681877
NA1,3766692138
EUN1,2725282503
EUW1,5077734509
KR,5003800332
NA1,3766697872
EUN1,2725410201
EUW1,5079202618
KR,5004461576
NA1,3766772174
EUN1,2725997367
EUW1,5083788570
KR,5004848564
NA1,3767916725
EUN1,2727980080
EUW1,5084600614
KR,5005085274
NA1,3767999984
EUN1,2728127343
EUW1,5084607882
KR,5007488811
NA1,3767956007
EUN1,2728384516
EUW1,5085450070
KR,5007654251
NA1,3768080248
EUN1,2728511461
EUW1,5086666839
KR,4964525237
NA1,3768133347
EUN1,2729169574
EUW1,5088447160
KR,4968452918
NA1,3778849482
EUN1,2729368031
EUW1,5088542262
KR,4968771814
NA1,3785070427
EUN1,2729527857
EUW1,5091063425
KR,4975893041
NA1,3786649153
EUN1,2729587483
EUW1,5091808369
KR,4978997667
NA1,3786723265
EUN1,2729582991
EUW1,5091977871
KR,4980550171
NA1,3789404687
EUN1,2730385567
EUW1,5093616093
KR,4980861372
EUN1,2730530082
EUW1,5095640513
KR,4981083720
EUN1,2730515497
EUW1,5095625563
KR,4981972163
NA1,3769987405
EUN1,2730585159
EUW1,5095903512
KR,4985082770
NA1,3770194693
EUN1,2731540778
EUW1,5095984077
KR,4985737833
NA1,3770338918
EUN1,2731747935
EUW1,5097735697
KR,4986299127
NA1,3771488622
EUN1,2731812699
EUW1,5098779621
NA1,3771684074
EUN1,2732554005
EUW1,5099757990
KR,4958000000
NA1,3772948693
EUN1,2732628983
EUW1,5100286672
KR,4958164119
NA1,3773057709
EUN1,2732642965
NA1,3778866146
EUN1,2732723432
EUW1,5063120026
NA1,3778974237
EUN1,2732873019
EUW1,5063184846
KR,4963035546
NA1,3788128637
EUN1,2733385037
EUW1,5063437817
KR,4963605530
EUN1,2733421979
EUW1,5063574431
KR,4965351838
EUN1,2734015953
EUW1,5065202988
KR,4965849018
EUN1,2734404344
EUW1,5065255960
KR,4966027209
EUN1,2734656043
EUW1,5065959621
KR,4966242639
EUN1,2735543076
EUW1,5069387139
KR,4966333050
EUN1,2735599791
EUW1,5069412110
KR,4968738890
EUN1,2735678577
EUW1,5073713919
KR,4968849425
EUN1,2736162748
EUW1,5077577855
KR,4971289283
EUN1,2736310197
EUW1,5077652347
KR,4973091521
NA1,3766594920
EUN1,2736326499
EUW1,5082332315
KR,4973474619
NA1,3767118846
EUN1,2737682435
EUW1,5086561912
KR,4973539477
NA1,3767208698
EUN1,2737783804
EUW1,5086618793
KR,4973700580
NA1,3774455747
EUN1,2737910763
EUW1,5088401813
KR,4973733132
NA1,3775235595
EUN1,2738048604
EUW1,5088395086
KR,4973756170
NA1,3784547084
EUN1,2738445061
EUW1,5088621574
KR,4981285873
NA1,3785908945
EUN1,2738499004
EUW1,5090352460
KR,4981447967
NA1,3785985195
EUN1,2738603609
EUW1,5090395037
KR,4985053497
NA1,3789658122
EUN1,2738765124
EUW1,5090450565
KR,4985057501
EUN1,2740913045
EUW1,5093560675
KR,4987150634
EUN1,2740978622
EUW1,5094647701
KR,4987431094
EUN1,2741025221
EUW1,5098491703
KR,4987428851
EUN1,2741151962
EUW1,5098624481
KR,4989565172
EUW1,5098638297
KR,4989738103
KR,4989891113
KR,4990069078
KR,4990088422
EUW1,5065284662
KR,4990240423
EUW1,5066292281
KR,4992318294
EUW1,5066655891
KR,4992889351
EUW1,5067589898
KR,4993051545
EUW1,5067725173
KR,4994976088
NA1,3766790218
EUW1,5068775688
KR,4997388607
NA1,3767447758
EUW1,5069338947
KR,5000170417
NA1,3767975893
EUN1,2721127311
EUW1,5070204389
KR,5000339845
NA1,3768100638
EUN1,2723261211
EUW1,5070397101
KR,5000966937
NA1,3768068200
EUN1,2723295855
EUW1,5072461035
KR,5003480240
NA1,3782003512
EUN1,2725295580
EUW1,5073555266
KR,5008548390
NA1,3781989034
EUN1,2731929688
EUW1,5073598162
KR,5008645717
NA1,3783933701
EUN1,2732929708
EUW1,5074459326
KR,5008743034
NA1,3786608727
EUN1,2734000673
EUW1,5076409051
KR,5008902161
NA1,3788040595
EUN1,2734253555
EUW1,5077824424
KR,5008990763
EUN1,2735164538
EUW1,5078911790
NA1,3767042520
EUN1,2737383177
EUW1,5082618460
KR,4963710328
NA1,3767059445
EUN1,2737447664
EUW1,5084655399
KR,4966614165
NA1,3767282436
EUN1,2719567590
EUW1,5086747518
KR,4967748846
NA1,3767362931
EUW1,5088480634
KR,4967964793
NA1,3767519759
EUN1,2719598471
EUW1,5088457085
KR,4971305331
NA1,3768252681
EUN1,2719628883
EUW1,5088567309
KR,4971298089
NA1,3769078664
EUN1,2719590508
EUW1,5095190486
KR,4989847509
NA1,3771352406
EUN1,2719634183
EUW1,5059400164
KR,4994547398
NA1,3771582029
EUN1,2719636952
EUW1,5059529896
KR,5002953884
NA1,3771590630
EUN1,2720644717
KR,5004169411
NA1,3775970643
EUN1,2720685882
EUW1,5061279238
KR,5004371571
NA1,3776851839
EUN1,2720858948
KR,5004404634
NA1,3782651689
EUN1,2720832660
EUW1,5064505439
KR,5006626730
NA1,3782686535
EUN1,2720929871
EUW1,5065566140
KR,4958027005
NA1,3782931191
EUN1,2721827131
EUW1,5065644069
KR,4958151221
NA1,3783057087
EUN1,2721779173
EUW1,5066207306
KR,4958157337
NA1,3785375495
EUN1,2721809024
EUW1,5067647726
KR,4959238005
NA1,3786648967
EUN1,2721809452
EUW1,5069915160
KR,4960342119
NA1,3788112719
EUN1,2721771795
EUW1,5071528789
KR,4960395587
NA1,3790455137
EUN1,2721822970
EUW1,5076166735
KR,4960480328
NA1,3791302536
EUN1,2721795000
EUW1,5077555715
KR,4960620040
EUN1,2722809758
EUW1,5083515086
KR,4960595905
NA1,3766803065
EUN1,2722791195
EUW1,5085033534
KR,4960811405
NA1,3766826701
EUN1,2722783588
EUW1,5087539153
KR,4960819009
NA1,3766877201
EUN1,2722848204
EUW1,5088366470
KR,4961012619
NA1,3770043137
EUN1,2723090295
EUW1,5090360568
KR,4961551748
NA1,3771522029
EUN1,2723146820
EUW1,5091884392
KR,4961576863
NA1,3771627967
EUN1,2723192002
EUW1,5093474544
KR,4963174097
NA1,3772825892
EUN1,2723941537
KR,4963468839
NA1,3772882193
EUN1,2723932697
KR,4963588929
NA1,3772975952
EUN1,2723915117
KR,4963727272
NA1,3773026375
EUN1,2723955041
KR,4963852976
NA1,3773865967
EUN1,2723945715
EUW1,5064366636
KR,4963961245
NA1,3774544107
EUN1,2723965739
EUW1,5068108899
KR,4964328852
NA1,3775232012
EUN1,2723947050
EUW1,5068331742
KR,4966552314
NA1,3775267016
EUN1,2724018320
EUW1,5068371454
KR,4966536783
NA1,3780129707
EUN1,2723991649
EUW1,5068560509
KR,4970121813
NA1,3782817965
EUN1,2724042614
EUW1,5070071544
KR,4970804169
NA1,3787077151
EUN1,2724066031
EUW1,5070240320
KR,4970984910
NA1,3789537113
EUN1,2724215070
EUW1,5071763618
KR,4971082962
NA1,3789579208
EUN1,2724977639
EUW1,5071930797
KR,4971119673
NA1,3791199567
EUN1,2725299786
EUW1,5071946071
KR,4971204308
NA1,3763840858
EUN1,2725274830
EUW1,5072004201
KR,4971218439
NA1,3763857110
EUN1,2725344749
EUW1,5073712829
KR,4971283870
NA1,3764367415
EUN1,2725422650
EUW1,5073759269
KR,4971375051
NA1,3764406633
EUN1,2725456841
EUW1,5073864343
KR,4972342581
NA1,3764494624
EUN1,2725481996
EUW1,5076285973
KR,4973455740
NA1,3764560304
EUN1,2726139893
EUW1,5077947771
KR,4973515376
NA1,3764528883
EUN1,2726236920
EUW1,5078025064
KR,4973640616
NA1,3764656006
EUN1,2726576163
EUW1,5078203168
KR,4973710398
NA1,3764693373
EUN1,2726650905
EUW1,5078411191
KR,4974746672
NA1,3764709357
EUN1,2727480745
EUW1,5082339392
KR,4975004889
NA1,3764943082
EUN1,2727525399
EUW1,5082558210
KR,4975616035
NA1,3764966407
EUN1,2727633768
EUW1,5082693738
KR,4975971960
NA1,3765102698
EUN1,2727710008
KR,4975984910
NA1,3765117775
EUN1,2727734974
KR,4985033075
NA1,3765676162
EUN1,2727803067
KR,4986037705
NA1,3766021577
EUN1,2728684065
KR,4986247441
NA1,3766028701
EUN1,2728705571
EUW1,5066187985
KR,4986355659
NA1,3766232619
EUN1,2728742937
EUW1,5066405765
KR,4986359448
NA1,3766295501
EUN1,2728801387
EUW1,5066853919
KR,4988548766
NA1,3766354462
EUN1,2728845684
EUW1,5067231372
KR,4989224296
NA1,3766395597
EUN1,2728892868
EUW1,5069082545
KR,4991680798
NA1,3766397919
EUN1,2729998618
EUW1,5070588599
KR,4991895081
NA1,3766413108
EUN1,2730024480
EUW1,5070739282
KR,4997115146
NA1,3766475848
EUN1,2730459981
EUW1,5072198259
KR,4997315137
NA1,3766491383
EUN1,2730512829
EUW1,5075016028
KR,4997372550
NA1,3766535817
EUN1,2730637150
EUW1,5075693598
KR,5003080239
NA1,3766570711
EUN1,2731151029
EUW1,5077122191
KR,5003605524
NA1,3766559212
EUN1,2731448695
EUW1,5077715413
KR,5005089998
NA1,3767568229
EUN1,2731422469
EUW1,5079444598
KR,5005853498
NA1,3767622484
EUN1,2731456387
EUW1,5082041628
KR,5007390851
NA1,3767634972
EUN1,2731524884
EUW1,5082114294
KR,5007426315
NA1,3767738200
EUN1,2731580328
EUW1,5082122519
KR,5008154028
NA1,3767791868
EUN1,2731715720
EUW1,5083387003
KR,4958817504
NA1,3767746150
EUN1,2732691815
EUW1,5091039670
NA1,3767779675
EUN1,2732725227
EUW1,5092662970
KR,4962154151
NA1,3767843227
EUN1,2732830268
EUW1,5098647506
KR,4962614841
NA1,3767867191
EUN1,2733149870
EUW1,5099791950
KR,4962744208
NA1,3767913901
EUN1,2733145659
EUW1,5100674910
KR,4962906023
NA1,3767949597
EUN1,2733257841
EUW1,5100659790
KR,4969344821
NA1,3767994567
EUN1,2733285230
EUW1,5061317782
KR,4969524796
NA1,3768082778
EUN1,2733959234
EUW1,5061488825
KR,4970574228
NA1,3768221748
EUN1,2734914332
EUW1,5061756915
KR,4970980834
NA1,3769322470
EUN1,2734999744
EUW1,5061897967
KR,4972545182
NA1,3769335066
EUN1,2735182442
EUW1,5062332929
KR,4972958849
NA1,3769329553
EUN1,2735246910
EUW1,5062521149
KR,4973025838
NA1,3769373343
EUN1,2736342804
EUW1,5064608967
KR,4973304805
NA1,3769378694
EUN1,2736465351
EUW1,5065212182
KR,4973661322
NA1,3769463037
EUN1,2736564931
EUW1,5065245279
KR,4974352998
NA1,3769594761
EUN1,2736624071
EUW1,5065248362
KR,4974306361
NA1,3769630236
EUN1,2736850223
EUW1,5065362649
KR,4974431410
NA1,3769637024
EUN1,2736892072
EUW1,5065443219
KR,4974491222
NA1,3769750178
EUN1,2736906654
EUW1,5065618896
KR,4974489071
NA1,3769831092
EUN1,2736969789
EUW1,5066023236
KR,4975000197
NA1,3769826723
EUN1,2736982332
EUW1,5066137503
KR,4975107520
NA1,3769869357
EUN1,2737453513
EUW1,5066247111
KR,4975313514
NA1,3770043916
EUN1,2737557735
EUW1,5076324296
KR,4975873008
NA1,3770122737
EUN1,2737573271
EUW1,5076648606
KR,4975897459
NA1,3770182450
EUN1,2737582202
EUW1,5076822430
KR,4976061451
NA1,3770316525
EUN1,2737667562
EUW1,5077076163
KR,4977300193
NA1,3770452871
EUN1,2738819241
EUW1,5077612143
KR,4977359294
NA1,3770517568
EUN1,2739218235
EUW1,5077688054
KR,4977495117
NA1,3771319195
EUN1,2739253066
EUW1,5078092540
KR,4977907900
NA1,3771389251
EUN1,2739226697
EUW1,5078069619
KR,4978180205
NA1,3771488449
EUN1,2739506862
EUW1,5078901693
KR,4978341555
NA1,3771611074
EUN1,2739625877
EUW1,5079262007
KR,4978557607
NA1,3771616713
EUN1,2739692385
EUW1,5079453754
KR,4978614640
NA1,3773017205
EUN1,2719696056
EUW1,5079983561
KR,4978750485
NA1,3773096720
EUW1,5080091472
KR,4978719786
NA1,3773132625
EUW1,5080176900
KR,4978796151
NA1,3773176697
EUN1,2719882753
EUW1,5080737620
KR,4978962932
NA1,3773234820
EUW1,5080796467
KR,4979355982
NA1,3773716345
EUW1,5081247066
KR,4979544041
NA1,3774176782
EUN1,2720199906
EUW1,5085125334
KR,4979895724
NA1,3774366370
EUN1,2720184476
EUW1,5085270291
KR,4980033331
NA1,3774404951
EUW1,5087079811
KR,4980655907
NA1,3774491851
EUW1,5087380882
KR,4981120001
NA1,3774536061
EUW1,5087409617
KR,4981338030
NA1,3774634188
EUN1,2720840614
EUW1,5087629381
KR,4981504071
NA1,3774671965
EUN1,2721643815
EUW1,5089227166
KR,4981958917
NA1,3774687246
EUN1,2721727546
EUW1,5091741782
KR,4983367157
NA1,3774790133
EUN1,2721712616
EUW1,5092487870
KR,4983482103
NA1,3774783744
EUN1,2721866539
EUW1,5092620139
KR,4983630531
NA1,3774788642
EUN1,2721910423
EUW1,5092719394
KR,4993859380
NA1,3774842432
EUN1,2721972719
EUW1,5093004600
KR,4998065611
NA1,3774846218
EUN1,2722064832
EUW1,5093441698
KR,5004726400
NA1,3774884831
EUN1,2722428366
EUW1,5063289099
KR,5004782301
NA1,3774988946
EUN1,2722456040
EUW1,5063374123
KR,5004789130
NA1,3775039553
EUN1,2722513263
EUW1,5063582156
KR,5004953060
NA1,3775156116
EUN1,2722717190
EUW1,5063793562
KR,5005763785
NA1,3775213568
EUN1,2722701286
EUW1,5067393614
KR,5005893548
NA1,3775241799
EUN1,2722753726
EUW1,5067407004
KR,5007434604
NA1,3776111763
EUN1,2723070006
EUW1,5067460675
KR,5007428353
NA1,3776138997
EUN1,2723114078
EUW1,5068229065
KR,5007609307
NA1,3776204545
EUN1,2723197876
EUW1,5068675978
KR,5007766343
NA1,3776260079
EUN1,2723318867
EUW1,5069791131
KR,5008250305
NA1,3776272409
EUN1,2723285636
EUW1,5069756602
KR,5008990966
NA1,3776235203
EUN1,2723342973
EUW1,5069993724
KR,4958241563
NA1,3776278074
EUN1,2723376609
EUW1,5070313930
NA1,3776793998
EUN1,2723452577
EUW1,5070421773
KR,4961660169
NA1,3777612879
EUN1,2723527759
EUW1,5071585089
KR,4961658117
NA1,3778323939
EUN1,2724141056
EUW1,5072477306
NA1,3778682243
EUN1,2724154628
EUW1,5074099578
KR,4967486451
NA1,3779551210
EUN1,2724180914
EUW1,5074324218
KR,4969660553
NA1,3779557691
EUN1,2724183658
EUW1,5074484752
KR,4970489229
NA1,3779593693
EUN1,2724337304
EUW1,5074752346
KR,4971129029
NA1,3779597718
EUN1,2724460467
EUW1,5075189233
KR,4971223700
NA1,3779813341
EUN1,2724492115
EUW1,5075283348
KR,4972020313
NA1,3780123852
EUN1,2724597819
EUW1,5075317143
KR,4972059099
NA1,3780884105
EUN1,2724829202
EUW1,5076551578
KR,4972074053
NA1,3780944361
EUN1,2724862061
EUW1,5076651716
KR,4972251349
NA1,3781023324
EUN1,2724907905
EUW1,5079148569
KR,4972298902
NA1,3781095106
EUN1,2724939332
EUW1,5079168152
KR,4972454759
NA1,3781150419
EUN1,2725338270
EUW1,5081087376
KR,4972593583
NA1,3781301907
EUN1,2725384419
EUW1,5082362531
KR,4979921390
NA1,3781458974
EUN1,2725402439
EUW1,5084406610
KR,4979966483
NA1,3781609112
EUN1,2725407058
EUW1,5084545108
KR,4979997750
NA1,3782279103
EUN1,2725841152
EUW1,5085361659
KR,4980319150
NA1,3782315599
EUN1,2735165768
EUW1,5085410952
KR,4982033713
NA1,3782616009
EUN1,2735189918
EUW1,5085649776
KR,4982154720
NA1,3782701823
EUN1,2737246171
EUW1,5086570644
KR,4983487390
NA1,3782728707
EUN1,2737319960
EUW1,5086711841
KR,4985646899
NA1,3782797995
EUN1,2737425754
EUW1,5088372807
KR,4986383872
NA1,3782875214
EUN1,2737489294
EUW1,5089654475
KR,4987427546
NA1,3783006073
EUN1,2737486425
EUW1,5092064806
KR,4996819681
NA1,3783092442
EUN1,2737572555
EUW1,5093146632
KR,4997013486
NA1,3783128844
EUN1,2737546578
EUW1,5093215032
KR,4997161683
NA1,3783580579
EUN1,2737868494
EUW1,5094134356
KR,4999852449
NA1,3783727842
EUN1,2738027645
EUW1,5094217324
KR,4999911552
NA1,3783954506
EUN1,2739222610
EUW1,5098645190
KR,5001082436
NA1,3783959074
EUN1,2739215669
EUW1,5060746580
KR,5004415484
NA1,3784681534
EUN1,2739297388
EUW1,5060761313
KR,5005600067
NA1,3784735729
EUN1,2739280198
EUW1,5060806055
KR,5006360228
NA1,3785519816
EUN1,2718999437
EUW1,5060778359
KR,4957766867
NA1,3785556855
EUW1,5060799390
KR,4957904724
NA1,3785930368
EUN1,2719122248
EUW1,5060901701
NA1,3785935007
EUN1,2720858645
EUW1,5061025509
NA1,3785961987
EUN1,2720892582
EUW1,5061796201
KR,4962563826
NA1,3785974412
EUN1,2721044009
EUW1,5061862171
KR,4966025140
NA1,3786040263
EUN1,2721081090
EUW1,5062586888
KR,4967170868
NA1,3786091330
EUN1,2721964105
EUW1,5062659340
KR,4969311421
NA1,3786983963
EUN1,2722038662
EUW1,5062818996
KR,4969549009
NA1,3787040296
EUN1,2722315527
EUW1,5062855806
KR,4970103999
NA1,3787141014
EUN1,2722423939
EUW1,5062897956
KR,4970179203
NA1,3787221832
EUN1,2722823013
EUW1,5062930728
KR,4970225725
NA1,3787276754
EUN1,2722775042
EUW1,5062961401
KR,4973143796
NA1,3787362531
EUN1,2722837356
EUW1,5063011325
KR,4973733586
NA1,3787409514
EUN1,2722839841
EUW1,5063012324
KR,4974366746
NA1,3787498392
EUN1,2722963726
EUW1,5062974297
KR,4974546914
NA1,3787975910
EUN1,2723142611
EUW1,5062995787
KR,4975740842
NA1,3788095838
EUN1,2723247675
EUW1,5062929056
KR,4976717552
NA1,3788210232
EUN1,2723196201
EUW1,5064345350
KR,4976827524
NA1,3788197726
EUN1,2723437283
EUW1,5064613158
KR,4977284764
NA1,3788323051
EUN1,2726484373
EUW1,5064712716
KR,4977308538
NA1,3788785767
EUN1,2726798276
EUW1,5064781691
KR,4977434153
NA1,3788898229
EUN1,2726766384
EUW1,5064806752
KR,4977517635
NA1,3788952814
EUN1,2727542514
EUW1,5064961760
KR,4986479876
NA1,3789012296
EUN1,2729152971
EUW1,5064888062
KR,4986708323
NA1,3789069480
EUN1,2729931891
EUW1,5064930206
KR,4986907622
NA1,3789493168
EUW1,5064987524
KR,4987640883
NA1,3789542604
EUW1,5065049919
KR,4999056960
NA1,3789843861
EUW1,5065141607
KR,4999393622
NA1,3789872202
EUW1,5065163128
KR,5000264024
NA1,3790104435
EUW1,5065105854
KR,5000385315
NA1,3790143046
EUW1,5065136468
KR,5000877597
NA1,3790183382
EUW1,5066838054
KR,5004184184
NA1,3790259904
EUW1,5067005849
KR,5004239820
NA1,3790235865
EUW1,5067045024
KR,5004420188
NA1,3765416427
EUW1,5067047996
KR,5007199398
EUW1,5067140573
KR,5007886989
NA1,3765544100
EUN1,2720963501
EUW1,5068016641
KR,5008505643
EUN1,2721103290
EUW1,5068270549
KR,5008947530
NA1,3766048831
EUN1,2721139158
EUW1,5068361482
NA1,3766936183
EUN1,2721163849
EUW1,5068427308
KR,4971353204
NA1,3767033671
EUN1,2721635166
EUW1,5068525062
KR,4972410438
NA1,3767084853
EUN1,2721757856
EUW1,5068731849
KR,4972394257
NA1,3768218489
EUN1,2721750870
EUW1,5068706566
KR,4973467599
NA1,3768632387
EUN1,2721723822
EUW1,5070481818
KR,4973742590
NA1,3769833493
EUN1,2721716164
EUW1,5070545981
KR,4977000058
NA1,3769869778
EUN1,2722150965
EUW1,5070731414
KR,4978423801
NA1,3769855671
EUN1,2722287635
EUW1,5070724608
KR,4978623219
NA1,3769951656
EUN1,2722657835
EUW1,5070697916
KR,4981188538
NA1,3771126624
EUN1,2722662848
EUW1,5070951995
KR,4982058274
NA1,3771191734
EUN1,2722708829
EUW1,5070845703
KR,4982092019
NA1,3771293422
EUN1,2722701797
EUW1,5072767629
KR,4984208770
NA1,3771299132
EUN1,2722733063
EUW1,5072842277
KR,4984418298
NA1,3771366919
EUN1,2722912308
EUW1,5072828512
KR,4984726359
NA1,3771465946
EUN1,2723143120
EUW1,5075079948
KR,4984795033
NA1,3772718332
EUN1,2723248039
EUW1,5075203117
KR,4984902436
NA1,3772794133
EUN1,2723534794
EUW1,5075189899
KR,4984879532
NA1,3772910769
EUN1,2723543647
EUW1,5076433469
KR,4985007715
NA1,3784383397
EUN1,2723655654
EUW1,5076459577
KR,4986454846
NA1,3784443877
EUN1,2723780429
EUW1,5076540315
KR,4992156070
NA1,3785374088
EUN1,2723843699
EUW1,5076783172
KR,4992483469
NA1,3785413767
EUN1,2723927936
EUW1,5076973759
KR,4992601684
NA1,3785419598
EUN1,2724277157
EUW1,5077174573
KR,4993736876
NA1,3785467744
EUN1,2724286112
EUW1,5077459860
KR,4993894274
NA1,3785572197
EUN1,2724563720
EUW1,5077532047
KR,4994248731
NA1,3785557783
EUN1,2724668406
EUW1,5078063807
KR,4995708102
NA1,3788626178
EUN1,2724799781
EUW1,5078452115
KR,4996863125
NA1,3763695047
EUN1,2724820227
EUW1,5078715176
KR,4997002711
NA1,3763753926
EUN1,2724872212
EUW1,5079877546
KR,4997221090
EUN1,2724836054
EUW1,5079929080
KR,4997179412
EUN1,2724948351
EUW1,5080853302
KR,4998149764
NA1,3764427492
EUN1,2724911225
EUW1,5081041649
KR,4999019885
EUN1,2725234062
EUW1,5081505315
KR,4999145805
EUN1,2725440106
EUW1,5082386820
KR,4999424086
NA1,3764949560
EUN1,2725405853
EUW1,5083991549
KR,4999622885
EUN1,2725504020
EUW1,5083977656
KR,4999723425
EUN1,2726011712
EUW1,5084123520
KR,5000353553
NA1,3765117047
EUN1,2726006212
EUW1,5084180021
KR,5004228208
NA1,3765154382
EUN1,2726048141
EUW1,5084332785
KR,5004364375
NA1,3765301239
EUN1,2726183889
EUW1,5084344152
KR,5004378231
NA1,3766574006
EUN1,2726452674
EUW1,5084712221
KR,5005331905
NA1,3766646478
EUN1,2726527428
EUW1,5084719229
KR,5005535379
NA1,3766764947
EUN1,2726473185
EUW1,5086853179
KR,5006044518
NA1,3766843075
EUN1,2727187808
EUW1,5087167250
KR,5009024226
NA1,3767345229
EUN1,2727304034
EUW1,5087758169
KR,5009008173
NA1,3767405855
EUN1,2727377669
EUW1,5088017272
KR,4957857410
NA1,3767521251
EUN1,2727570135
EUW1,5088113494
KR,4957904844
NA1,3768225227
EUN1,2727601142
EUW1,5088603156
KR,4958034460
NA1,3768433603
EUN1,2727666063
EUW1,5088627105
KR,4958150901
NA1,3769485856
EUN1,2727701461
EUW1,5059337490
KR,4958156906
NA1,3769542623
EUN1,2727737944
EUW1,5059625413
KR,4958192190
NA1,3770866536
EUN1,2728242608
EUW1,5059705094
KR,4959147961
NA1,3770917738
EUN1,2728339125
EUW1,5061608033
KR,4959242813
NA1,3770975141
EUN1,2728375118
KR,4959249737
NA1,3771060025
EUN1,2728396117
EUW1,5062023405
KR,4959286039
NA1,3771063250
EUN1,2728820401
EUW1,5062019584
KR,4960204183
NA1,3772552543
EUN1,2728814890
EUW1,5063132791
KR,4960375304
NA1,3772517377
EUN1,2729868873
EUW1,5063197764
KR,4960427232
NA1,3774522812
EUN1,2729918275
EUW1,5063789040
KR,4960620424
NA1,3774921197
EUN1,2729861254
EUW1,5064167088
KR,4960722421
NA1,3775022319
EUN1,2730907536
EUW1,5064397848
KR,4960823097
NA1,3775168649
EUN1,2730914694
EUW1,5064584411
KR,4960817503
NA1,3775268831
EUN1,2731044987
EUW1,5064711996
KR,4961441147
NA1,3776627619
EUN1,2731612579
EUW1,5065179519
KR,4961864848
NA1,3776785227
EUN1,2731648174
EUW1,5065423208
KR,4961942327
NA1,3776864137
EUN1,2731888167
EUW1,5069511005
KR,4963659436
NA1,3776899005
EUN1,2731874785
EUW1,5070021388
KR,4963718182
NA1,3777024254
EUN1,2733405793
EUW1,5070100724
KR,4965060714
NA1,3778100631
EUN1,2733478081
EUW1,5076330971
KR,4965173118
NA1,3778157415
EUN1,2739164564
EUW1,5076377578
KR,4965087994
NA1,3778269937
EUN1,2739268511
EUW1,5076709599
KR,4966472716
NA1,3778358607
EUN1,2739232272
EUW1,5076828387
KR,4966481929
NA1,3779642723
EUN1,2739263529
EUW1,5080255117
KR,4966563448
NA1,3779655268
EUN1,2718893190
EUW1,5080365400
KR,4966548414
NA1,3779773988
EUN1,2719095446
EUW1,5080370388
KR,4967630352
NA1,3779790239
EUN1,2719669302
EUW1,5080649643
KR,4967678405
NA1,3781837799
EUN1,2719644047
EUW1,5092577634
KR,4968454695
NA1,3786317650
EUN1,2719657025
EUW1,5095965999
KR,4968672632
NA1,3786440811
EUW1,5098035310
KR,4968867015
NA1,3786493709
EUN1,2719778111
EUW1,5059283075
KR,4968887834
NA1,3786612904
EUW1,5059208887
KR,4968939103
NA1,3786820728
EUN1,2720041624
EUW1,5059342580
KR,4970153833
NA1,3786847077
EUN1,2720228803
EUW1,5059357621
KR,4970344561
NA1,3787329664
EUN1,2720254750
EUW1,5059406137
KR,4972552820
NA1,3787359489
EUN1,2720671002
EUW1,5060861011
KR,4972617158
NA1,3787439629
EUN1,2720656653
EUW1,5060922693
KR,4974673467
EUN1,2720840438
EUW1,5060934969
KR,4975902054
EUN1,2720845821
EUW1,5060867688
KR,4977289288
NA1,3764744573
EUN1,2720960506
EUW1,5060868708
KR,4978678447
NA1,3764851590
EUN1,2721858091
EUW1,5060919599
KR,4981903411
NA1,3764825107
EUN1,2721861127
EUW1,5061041273
KR,4983107763
NA1,3765428824
EUN1,2721927225
EUW1,5060975101
KR,4983426278
NA1,3765457747
EUN1,2722015895
EUW1,5061027727
KR,4991916775
NA1,3765619937
EUN1,2722111653
EUW1,5061226720
KR,4958803363
NA1,3765845898
EUN1,2722159630
EUW1,5061301957
NA1,3765873212
EUN1,2722892454
EUW1,5061356929
KR,4962866669
NA1,3765928724
EUN1,2722876615
EUW1,5061376877
KR,4962956859
EUN1,2722948024
EUW1,5061478741
KR,4964944323
NA1,3766332177
EUN1,2722906152
EUW1,5061641596
KR,4965185991
NA1,3766995999
EUN1,2723121952
EUW1,5061635747
KR,4965850633
NA1,3767040321
EUN1,2724037374
EUW1,5061672133
KR,4966934096
NA1,3767075824
EUN1,2724041324
EUW1,5063007847
KR,4967136145
NA1,3767143006
EUN1,2724086095
EUW1,5063021484
KR,4967311881
NA1,3767241276
EUN1,2724113401
EUW1,5063041282
KR,4967276557
NA1,3767357051
EUN1,2724300932
EUW1,5063547068
KR,4967541370
NA1,3767569811
EUN1,2724343763
EUW1,5063768112
KR,4967740383
NA1,3768077371
EUN1,2725026408
EUW1,5063912178
KR,4967706069
NA1,3768201323
EUN1,2725278630
EUW1,5063919067
KR,4967972917
NA1,3768568675
EUN1,2725272061
EUW1,5064014399
KR,4967993593
NA1,3768772009
EUN1,2725296479
EUW1,5065019487
KR,4969359690
NA1,3768819749
EUN1,2725374183
EUW1,5065112835
KR,4969557078
NA1,3768905201
EUN1,2725448788
EUW1,5065163058
KR,4969692657
NA1,3768931260
EUN1,2725443850
EUW1,5065105356
KR,4970121825
NA1,3769005377
EUN1,2725529331
EUW1,5065095992
KR,4970109994
NA1,3769123646
EUN1,2726134720
